Metadata:
title: London Average Air Quality Levels
summary: The data shows roadside and background average readings for Nitric Oxide, Nitrogen Dioxide, Oxides of Nitrogen, Ozone, Particulate Matter (PM10 and PM2.5), and Sulphur Dioxide. Measured in Micrograms per Cubic Meter of Air (ug/m3). The spreadsheet shows which Index level each reading falls in, and contains charts showing pollutant levels by time of day per month.



Trend graphs of Nitrogen Dioxide and Particulate Matter PM2.5 are on the London Dashboard.



Link to GLA Air Quality page
links: https://data.london.gov.uk/download/london-average-air-quality-levels/576175f3-b515-4c77-a6a2-6e222a3e5340/air-quality-london-time-of-day.csv
name: 576175f3-b515-4c77-a6a2-6e222a3e5340
publisher: King'S College London
topic: Air-Pollution, Air-Quality, Aq, Daily, Emissions, Hourly, Index, Levels, Monitoring, Nitrogen-Dioxide, No, No2, Nox, O3, Particulate-Matter, Pm10, Pm25, Pollution, So2
format: Csv

Month (text),GMT,London Mean Roadside:Nitric Oxide (ug/m3),London Mean Roadside:Nitrogen Dioxide (ug/m3),London Mean Roadside:Oxides of Nitrogen (ug/m3),London Mean Roadside:Ozone (ug/m3),London Mean Roadside:PM10 Particulate (ug/m3),London Mean Roadside:PM2.5 Particulate (ug/m3),London Mean Roadside:Sulphur Dioxide (ug/m3),London Mean Background:Nitric Oxide (ug/m3),London Mean Background:Nitrogen Dioxide (ug/m3),London Mean Background:Oxides of Nitrogen (ug/m3),London Mean Background:Ozone (ug/m3),London Mean Background:PM10 Particulate (ug/m3),London Mean Background:PM2.5 Particulate (ug/m3),London Mean Background:Sulphur Dioxide (ug/m3)
Jun-14,11:00,95.9,58.4,154.3,35.7,22.9,10.5,3.5,18.0,25.6,43.3,53.0,16.6,9.4,2.5
Jun-14,12:00,89.5,58.8,148.2,38.3,22.7,10.5,4.1,16.1,24.7,40.3,57.8,16.1,9.1,2.5
Jun-14,13:00,85.6,59.0,144.5,40.2,23.1,11.2,4.9,14.3,24.2,37.7,60.7,17.1,9.4,2.1
Jun-14,14:00,83.0,60.2,143.3,41.7,22.6,10.8,4.0,14.7,24.9,38.2,62.4,16.8,9.9,2.3
Jun-14,15:00,79.0,60.8,139.7,42.5,23.0,10.7,3.6,13.4,25.6,37.0,62.8,16.6,9.7,2.3
Jun-14,16:00,75.1,60.5,135.6,42.6,22.3,10.7,3.4,11.9,25.8,36.2,63.0,15.8,9.1,2.2
Jun-14,17:00,73.2,59.6,132.8,42.7,21.8,10.9,3.2,10.5,26.3,34.9,61.8,15.5,9.1,2.1
Jun-14,18:00,63.7,57.4,121.1,41.6,22.0,11.0,2.9,9.7,27.6,35.9,59.1,16.0,9.5,2.2
Jun-14,19:00,51.5,52.8,104.3,39.6,21.2,11.3,2.7,8.3,28.6,35.1,54.8,16.5,10.3,2.1
Jun-14,20:00,48.1,52.5,100.6,35.9,21.1,11.8,2.6,7.3,30.8,36.3,48.3,16.1,10.7,2.0
Jun-14,21:00,52.1,53.5,105.6,31.9,21.0,11.7,2.4,8.1,32.8,39.6,42.3,16.2,11.2,2.0
Jun-14,22:00,51.3,52.4,103.6,28.4,20.9,12.0,2.3,8.6,33.4,41.3,37.2,16.1,11.6,2.1
Jun-14,23:00,44.2,48.8,93.0,27.1,19.9,11.7,2.1,8.9,32.2,41.0,34.8,15.6,11.1,2.1
Jul-14,00:00,26.7,35.6,62.6,28.6,19.3,12.1,2.6,5.5,24.3,30.0,36.8,16.1,12.3,3.2
Jul-14,01:00,22.3,33.2,55.5,28.0,18.9,11.7,2.5,5.0,22.7,27.9,35.0,15.7,12.1,3.6
Jul-14,02:00,20.6,29.6,50.2,28.0,18.2,11.6,2.1,4.5,20.4,24.8,34.8,15.5,12.2,3.4
Jul-14,03:00,26.7,29.9,56.6,26.5,17.9,11.5,2.4,5.9,19.9,25.5,33.9,15.2,11.8,3.6
Jul-14,04:00,45.7,37.3,83.1,21.0,19.4,12.4,2.7,9.9,22.5,31.9,29.5,15.9,12.1,3.8
Jul-14,05:00,75.8,48.5,124.2,17.2,22.2,14.0,3.4,17.7,27.2,44.0,26.8,16.7,13,4.0
Jul-14,06:00,96.5,55.4,151.9,17.4,23.8,14.2,3.9,24.0,31.1,54.5,26.4,17.0,12.9,4.3
Jul-14,07:00,95.3,55.3,150.5,19.9,23.9,13.5,4.1,26.8,32.0,58.5,29.3,17.6,12.5,4.4
Jul-14,08:00,93.2,55.0,148.2,22.8,24.8,13.1,4.2,24.5,30.3,54.3,34.7,18.2,12.2,4.4
Jul-14,09:00,88.6,54.8,143.3,26.8,24.2,12.6,4.1,20.9,28.8,49.4,41.3,17.3,11.8,4.3
Jul-14,10:00,82.8,55.3,138.1,29.8,24.4,13.0,4.1,19.7,28.1,48.1,48.2,18.7,12,4.2
Jul-14,11:00,80.3,56.6,136.9,33.6,24.8,13.0,4.1,17.7,27.3,45.3,55.3,19.4,11.3,4.1
Jul-14,12:00,78.1,57.4,135.5,36.9,25.5,13.1,3.9,16.1,26.8,42.7,61.0,19.4,11.7,3.9
Jul-14,13:00,75.5,58.7,134.1,39.4,25.5,13.5,3.9,14.8,26.2,40.2,65.1,19.2,11.8,3.7
Jul-14,14:00,71.9,59.6,131.5,40.6,25.7,13.8,3.8,15.0,27.3,41.1,66.4,20.2,11.9,3.6
Jul-14,15:00,67.7,60.3,128.0,41.3,25.3,14.0,3.8,14.2,28.2,40.8,66.3,19.6,11.8,3.4
Jul-14,16:00,65.2,60.2,125.4,40.9,24.6,13.7,3.7,13.2,28.9,40.2,65.3,18.2,11.8,3.2
Jul-14,17:00,63.0,59.6,122.7,40.2,23.7,13.5,3.5,11.1,28.4,37.2,63.6,17.9,11.3,3.4
Jul-14,18:00,55.8,56.7,112.5,39.1,24.4,13.1,3.3,10.3,29.7,38.0,59.5,18.2,11.4,3.3
Jul-14,19:00,48.2,53.5,101.7,35.3,24.1,12.9,3.2,9.2,31.2,38.4,52.5,18.5,11.9,3.2
Jul-14,20:00,41.6,49.4,91.0,32.4,23.2,13.0,3.0,8.2,31.2,37.3,46.3,18.4,12.3,3.2
Jul-14,21:00,42.3,48.1,90.4,29.6,22.2,13.1,2.8,8.6,31.3,37.8,40.8,17.7,12.5,3.3
Jul-14,22:00,39.8,45.8,85.6,28.6,21.5,12.9,2.7,7.8,29.8,36.4,38.5,16.9,12.5,3.3
Jul-14,23:00,34.5,42.1,76.6,27.8,20.7,12.3,2.6,6.3,27.2,33.1,38.0,16.8,12.1,3.4
Aug-14,00:00,27.2,33.8,61.6,31.0,16.2,8.9,2.1,6.3,23.8,29.1,34.0,13.6,9.5,4.5
Aug-14,01:00,22.6,31.5,54.2,30.2,14.8,8.1,1.8,6.0,22.2,28.2,33.2,12.7,9,4.5
Aug-14,02:00,21.5,28.4,49.9,29.6,14.3,8.2,1.8,5.0,19.9,24.4,33.3,12.6,8.7,3.9
Aug-14,03:00,27.8,29.5,57.4,27.1,14.8,8.5,2.0,6.4,20.2,25.4,31.1,12.6,8.6,4.1
Aug-14,04:00,45.9,36.4,82.4,21.9,15.9,9.1,2.4,9.4,23.2,30.8,27.2,12.8,8.8,4.2
Aug-14,05:00,82.8,47.8,130.6,17.7,19.3,10.7,3.0,18.1,28.4,43.7,23.3,14.3,9.2,4.5
Aug-14,06:00,103.8,53.5,157.2,18.1,21.3,10.9,3.6,25.2,31.2,54.1,23.6,14.8,10,4.6
Aug-14,07:00,98.4,51.4,149.7,21.3,21.2,11.2,4.0,29.8,31.4,59.9,27.5,16.0,10,4.8
Aug-14,08:00,91.7,49.1,140.8,25.2,21.0,9.7,3.8,24.2,28.4,51.7,34.4,15.0,9.6,4.6
Aug-14,09:00,82.2,47.1,129.3,28.8,19.1,9.0,3.9,18.7,25.3,43.1,41.1,13.0,9.2,4.5
Aug-14,10:00,76.2,46.2,122.4,31.5,18.7,8.8,3.5,17.5,23.4,40.3,45.8,13.2,8.6,4.4
Aug-14,11:00,73.5,46.2,119.7,33.9,18.5,8.4,3.5,16.3,22.6,38.5,49.9,13.6,8.2,4.2
Aug-14,12:00,70.7,46.6,117.3,35.8,19.0,9.0,3.5,14.4,22.0,35.2,53.5,14.6,8.7,4.6
Aug-14,13:00,68.9,47.9,116.7,37.6,19.4,9.6,3.4,13.5,22.2,34.6,56.4,15.1,8.9,4.1
Aug-14,14:00,67.7,49.3,117.0,38.1,18.6,9.6,3.4,13.4,23.1,34.8,57.2,14.6,8.9,3.9
Aug-14,15:00,64.9,49.4,114.3,37.7,18.6,8.9,3.2,12.1,23.4,33.7,57.0,14.3,8.9,3.9
Aug-14,16:00,63.6,50.0,113.6,37.1,18.7,9.7,3.1,11.2,24.4,33.9,55.3,13.9,8.9,3.9
Aug-14,17:00,62.6,51.5,114.1,35.8,18.6,10.1,3.0,10.4,25.9,33.9,52.9,13.1,9,3.8
Aug-14,18:00,60.1,52.4,112.6,33.2,19.2,10.4,2.9,10.0,28.6,36.3,47.9,14.0,9.6,3.8
Aug-14,19:00,56.1,52.2,108.3,30.7,19.5,10.4,2.8,9.3,31.6,38.4,42.3,14.5,9.6,3.8
Aug-14,20:00,55.4,52.5,107.9,27.2,20.1,11.2,2.8,10.9,33.2,41.1,37.0,14.8,10.3,4.0
Aug-14,21:00,53.4,50.5,104.0,26.0,20.1,11.6,2.9,10.8,32.9,41.4,34.2,15.1,10.7,3.9
Aug-14,22:00,45.9,46.5,92.4,25.9,19.0,10.7,2.6,9.7,30.7,39.1,33.9,15.0,10.8,4.0
Aug-14,23:00,37.1,41.2,78.3,27.1,17.7,10.0,2.5,7.8,27.3,34.3,34.1,14.5,10,4.0
Sep-14,00:00,44.2,47.9,91.9,20.4,33.5,27.3,3.5,19.1,36.5,55.9,24.0,29.4,27.1,1.7
Sep-14,01:00,35.4,43.4,78.5,20.2,32.6,26.7,3.1,15.2,33.0,48.4,24.1,29.7,26.7,1.7
Sep-14,02:00,35.4,40.4,75.8,19.5,31.8,25.9,2.8,14.1,29.7,42.6,23.8,28.7,26.1,1.5
Sep-14,03:00,44.9,40.9,85.7,17.6,31.7,25.7,3.1,16.4,29.0,44.0,22.4,27.9,26.1,1.6
Sep-14,04:00,67.0,46.9,113.9,13.9,32.6,26.7,3.4,21.7,31.1,52.2,19.6,28.0,26,1.8
Sep-14,05:00,116.7,58.9,175.7,9.7,36.1,28.6,4.5,36.3,37.0,73.1,15.2,29.1,25.8,2.1
Sep-14,06:00,160.8,68.4,229.3,8.4,39.5,28.9,5.5,58.7,43.9,103.6,12.1,30.9,26.6,2.8
Sep-14,07:00,171.2,70.7,241.8,9.5,41.1,28.4,6.0,63.5,47.0,110.0,13.6,32.7,27,3.0
Sep-14,08:00,164.4,71.2,235.6,12.8,41.1,27.2,6.1,55.4,45.6,98.8,18.3,32.6,27,3.4
Sep-14,09:00,145.8,69.8,215.5,17.5,39.6,25.2,6.7,42.7,42.8,83.1,26.1,30.5,25.5,4.1
Sep-14,10:00,124.1,67.1,191.1,22.1,37.5,23.2,6.7,32.2,40.2,70.6,34.0,28.3,23.1,4.3
Sep-14,11:00,113.7,66.2,179.9,26.1,35.9,22.0,6.9,25.4,37.5,61.4,41.4,27.4,21.7,4.5
Sep-14,12:00,105.9,65.6,171.5,29.6,34.3,20.6,6.9,20.3,34.7,53.7,48.0,26.3,20.6,3.8
Sep-14,13:00,98.1,65.9,163.9,32.9,33.6,20.2,6.9,19.6,34.6,53.4,52.5,25.9,20.2,3.9
Sep-14,14:00,95.6,67.3,162.9,34.8,32.6,20.2,6.9,17.3,34.9,50.4,55.3,25.8,19.9,4.0
Sep-14,15:00,96.4,70.2,166.5,34.2,32.4,19.5,6.9,17.0,37.0,51.3,54.7,25.8,19.8,3.8
Sep-14,16:00,92.5,72.0,164.4,32.1,33.0,21.1,7.3,15.8,39.5,52.2,52.1,26.7,20.9,4.4
Sep-14,17:00,91.8,75.0,166.8,28.3,33.5,21.9,8.0,14.2,44.1,54.8,45.4,27.1,21.3,4.8
Sep-14,18:00,91.9,78.4,170.2,22.6,35.3,24.3,6.9,17.0,51.7,65.3,34.3,29.0,23.1,4.3
Sep-14,19:00,83.4,75.2,158.7,19.6,37.5,27.5,6.3,19.8,53.0,70.1,28.7,30.8,25.4,3.6
Sep-14,20:00,75.4,69.6,145.0,18.8,38.3,29.0,5.7,21.3,50.1,68.9,26.3,31.9,27.6,3.3
Sep-14,21:00,73.7,65.6,139.3,18.0,37.9,29.5,4.7,21.5,47.2,66.0,24.9,32.1,28.4,2.7
Sep-14,22:00,67.8,61.0,128.8,18.8,36.7,28.9,4.2,21.4,43.4,62.9,24.2,31.6,28.3,2.3
Sep-14,23:00,56.8,55.4,112.2,19.5,34.9,27.5,3.7,19.1,39.4,57.2,24.4,30.5,28.1,2.1
Oct-14,00:00,50.4,39.0,89.3,23.0,17.7,10.8,2.9,14.7,26.5,39.4,28.1,14.9,11.7,2.7
Oct-14,01:00,40.2,34.9,75.1,24.0,17.0,10.5,2.7,12.7,23.4,35.1,29.0,14.6,11.4,3.0
Oct-14,02:00,34.3,30.8,65.1,25.2,16.4,10.2,2.6,11.3,21.0,31.0,30.2,14.5,11.1,2.9
Oct-14,03:00,37.7,30.6,68.3,24.6,16.3,9.8,2.7,11.8,20.6,30.8,30.1,14.2,10.8,2.9
Oct-14,04:00,57.0,36.6,93.7,21.5,17.4,10.8,2.8,15.9,23.4,37.0,28.6,14.0,10.4,3.0
Oct-14,05:00,105.4,50.9,156.3,15.9,20.3,12.4,3.9,28.2,31.3,56.1,23.9,14.9,11.1,3.3
Oct-14,06:00,157.6,64.5,222.0,12.1,24.0,14.0,4.4,48.8,40.8,86.6,18.1,16.6,12,3.8
Oct-14,07:00,177.3,69.5,246.8,11.4,25.3,14.7,4.6,57.7,44.9,99.4,16.7,18.2,12.4,3.8
Oct-14,08:00,171.1,68.4,239.5,14.6,25.9,14.5,4.7,50.2,42.7,88.7,21.2,18.6,12.2,3.6
Oct-14,09:00,148.1,63.9,211.9,18.6,25.8,12.8,4.3,36.8,37.7,70.0,28.0,17.8,11.7,3.2
Oct-14,10:00,128.3,60.1,188.4,22.0,25.8,12.9,4.0,28.2,33.2,57.4,34.1,17.1,11.4,3.0
Oct-14,11:00,117.3,57.7,175.0,24.4,24.6,11.8,3.9,22.6,31.1,50.4,38.6,16.9,10.8,3.0
Oct-14,12:00,114.6,57.9,172.5,25.6,24.0,11.5,3.8,20.7,30.4,47.9,41.3,16.8,10.7,3.0
Oct-14,13:00,113.9,59.0,172.9,26.6,23.9,12.3,3.7,21.1,30.9,48.7,42.4,16.2,10,2.8
Oct-14,14:00,113.7,60.5,174.2,26.3,23.5,12.0,3.6,20.9,32.2,49.6,41.6,16.6,10.2,2.7
Oct-14,15:00,116.9,62.9,179.8,24.8,23.7,12.0,3.5,22.0,34.4,52.7,38.9,17.0,10.2,2.6
Oct-14,16:00,122.3,67.9,190.3,21.3,24.4,13.2,3.4,23.2,38.5,57.4,33.4,17.2,10.9,2.7
Oct-14,17:00,128.3,72.3,200.6,16.9,24.8,14.4,3.5,24.1,43.5,62.1,26.1,17.9,11.9,2.8
Oct-14,18:00,121.2,71.1,192.3,15.4,25.9,15.2,3.3,25.8,45.6,65.9,22.2,19.3,13.6,2.9
Oct-14,19:00,103.8,64.8,168.6,16.2,25.6,15.5,3.2,23.3,42.8,61.8,22.7,19.7,14.3,2.9
Oct-14,20:00,89.2,58.7,147.9,16.9,24.2,15.3,3.3,22.0,39.9,58.0,23.6,19.0,14.1,3.0
Oct-14,21:00,82.3,54.5,136.8,18.4,23.1,14.8,3.2,21.3,37.0,54.6,25.0,19.0,13.9,3.0
Oct-14,22:00,76.7,50.5,127.2,19.8,21.5,13.5,3.3,19.2,33.7,50.3,26.3,17.2,13.4,2.9
Oct-14,23:00,64.8,45.8,110.6,21.1,19.5,12.3,3.0,16.7,30.2,45.6,27.4,16.4,12.3,2.9
Nov-14,00:00,106.3,51.4,157.8,15.0,27.2,20.6,2.9,53.7,36.9,91.5,16.2,22.6,18.7,5.0
Nov-14,01:00,85.4,47.1,132.5,16.0,25.5,19.7,2.9,48.1,33.9,80.3,17.7,22.2,18.6,4.9
Nov-14,02:00,72.5,42.0,114.5,16.6,24.1,18.8,2.3,43.1,31.4,73.7,17.7,21.0,18.1,3.8
Nov-14,03:00,67.5,39.8,107.3,16.9,22.8,17.7,2.3,40.0,30.0,69.3,18.0,20.3,17.4,4.1
Nov-14,04:00,73.5,40.6,114.1,16.0,22.2,17.1,2.4,40.5,30.2,70.4,17.7,18.8,16.7,4.0
Nov-14,05:00,99.0,47.4,146.4,13.2,23.1,17.5,3.0,46.0,33.2,79.2,16.1,18.6,16.5,4.2
Nov-14,06:00,155.8,61.4,217.2,10.2,26.1,18.8,4.1,65.8,39.9,106.2,13.5,19.3,16.5,4.6
Nov-14,07:00,205.5,71.1,276.5,9.0,28.7,20.6,4.5,92.2,46.5,138.9,11.8,20.8,17.5,5.0
Nov-14,08:00,224.1,74.0,298.2,9.8,30.7,21.3,4.9,104.5,49.5,153.9,12.2,23.9,18,5.3
Nov-14,09:00,216.1,73.9,290.0,11.3,31.9,21.0,5.0,92.4,48.1,139.4,14.2,23.3,18.1,5.1
Nov-14,10:00,194.5,71.4,265.8,13.2,32.0,20.4,4.3,74.5,45.1,117.6,17.0,22.3,17.6,5.1
Nov-14,11:00,177.0,69.5,246.4,15.2,31.1,18.8,4.0,61.5,42.8,102.8,20.3,21.9,16.5,4.9
Nov-14,12:00,163.9,68.8,232.7,16.4,30.9,18.2,3.7,52.3,41.6,92.9,22.8,21.0,16.3,3.9
Nov-14,13:00,159.4,69.4,228.8,17.2,30.4,17.6,3.7,46.9,40.5,86.1,24.3,20.2,15.8,3.7
Nov-14,14:00,160.2,70.7,230.9,16.9,30.0,16.9,3.5,46.6,42.0,87.4,23.9,20.4,15.1,3.7
Nov-14,15:00,168.4,75.2,243.5,14.1,30.6,18.4,3.6,54.0,46.5,99.6,20.2,21.3,15.8,3.6
Nov-14,16:00,183.7,81.1,264.8,10.7,31.7,19.8,3.9,67.0,52.6,118.9,14.3,23.0,17.1,4.0
Nov-14,17:00,188.6,82.9,271.5,8.8,32.4,21.4,4.0,74.1,55.3,128.6,11.6,23.5,18.1,4.3
Nov-14,18:00,185.2,81.7,266.8,8.6,32.7,22.8,3.7,75.9,55.4,130.7,10.7,24.0,19.7,4.5
Nov-14,19:00,174.4,78.1,252.4,8.6,34.0,24.4,3.8,78.0,54.5,132.0,10.4,25.5,21.2,4.5
Nov-14,20:00,153.0,71.0,223.9,9.4,34.3,25.9,3.8,76.5,51.6,127.7,11.2,26.8,22.4,4.5
Nov-14,21:00,139.2,65.3,204.5,10.5,33.2,25.2,3.6,70.4,48.0,118.1,12.1,26.2,22.4,4.5
Nov-14,22:00,130.2,61.3,191.5,11.1,31.4,23.5,3.4,66.7,44.8,110.6,12.8,25.2,21.1,4.4
Nov-14,23:00,120.2,57.2,177.4,12.7,29.1,22.0,3.0,57.9,40.8,97.8,13.6,23.2,19.8,4.3
Dec-14,00:00,74.5,46.1,120.6,26.9,19.3,13.0,2.5,29.2,31.5,61.9,31.1,14.6,12.6,3.7
Dec-14,01:00,53.1,39.3,92.5,30.0,17.6,11.7,2.3,22.2,26.5,47.8,34.7,13.6,12.1,4.0
Dec-14,02:00,38.3,32.4,70.7,31.5,16.1,10.9,1.9,18.0,23.4,40.9,36.2,12.7,11.3,3.4
Dec-14,03:00,35.6,30.1,65.7,32.7,15.3,9.9,1.8,15.3,21.8,36.7,37.3,12.3,10.7,3.3
Dec-14,04:00,39.7,31.3,71.0,32.2,15.0,9.9,1.9,16.2,22.1,38.0,37.2,11.7,10.6,3.3
Dec-14,05:00,58.5,38.1,96.7,28.6,15.6,10.1,2.3,21.7,25.4,46.8,34.8,11.7,10.3,3.3
Dec-14,06:00,100.0,52.9,152.8,23.4,18.0,11.3,3.4,33.1,33.1,66.4,29.8,12.3,10.8,3.6
Dec-14,07:00,140.1,65.2,205.3,19.0,19.7,12.7,3.7,47.6,40.8,88.5,24.3,13.1,11.1,4.0
Dec-14,08:00,159.8,70.3,230.1,17.3,21.5,13.3,4.4,61.8,45.7,107.3,22.0,14.3,11.7,4.3
Dec-14,09:00,164.5,71.4,235.9,18.0,22.8,13.5,4.5,60.2,44.9,104.2,23.9,15.0,11.9,4.3
Dec-14,10:00,154.8,70.8,225.6,19.8,24.0,13.3,4.3,48.6,41.8,88.6,27.3,14.8,11.9,4.2
Dec-14,11:00,144.9,69.5,214.4,21.5,25.6,13.4,4.0,39.0,38.8,75.5,31.1,15.2,11.6,4.2
Dec-14,12:00,131.0,67.3,198.3,23.0,26.7,12.8,3.8,32.2,36.7,66.9,34.2,15.3,10.8,4.1
Dec-14,13:00,122.5,66.2,188.7,23.8,26.5,12.1,3.5,27.7,36.4,62.2,34.8,15.4,10.3,4.1
Dec-14,14:00,123.4,67.4,190.9,22.0,26.1,12.3,3.4,27.1,38.5,63.8,32.1,14.8,10.4,3.8
Dec-14,15:00,135.7,73.4,209.0,18.7,26.1,13.2,3.6,30.7,43.6,72.9,27.4,15.6,11.3,3.8
Dec-14,16:00,146.4,78.5,224.8,16.8,26.9,14.4,3.6,39.3,49.1,87.2,23.1,16.5,12.1,4.0
Dec-14,17:00,146.4,78.6,225.0,16.3,27.2,15.4,3.7,46.1,50.8,96.2,22.1,17.1,12.9,4.3
Dec-14,18:00,146.9,76.6,223.5,16.9,27.1,16.0,3.5,48.6,49.7,97.9,22.9,17.5,13.8,4.4
Dec-14,19:00,134.5,72.8,207.3,17.5,27.0,16.5,3.5,48.1,48.2,95.9,23.0,17.8,14.4,4.3
Dec-14,20:00,114.7,65.7,180.4,19.5,25.8,16.1,3.1,44.0,45.1,88.7,24.6,18.0,14.5,4.1
Dec-14,21:00,101.1,60.2,161.3,21.2,24.3,16.1,3.1,40.7,41.9,82.2,26.4,17.0,14.6,4.3
Dec-14,22:00,96.9,56.7,153.5,23.0,23.1,15.5,2.8,37.1,38.4,74.9,28.3,16.7,14.1,4.1
Dec-14,23:00,86.6,51.9,138.5,24.8,21.5,14.2,2.5,33.9,34.3,67.5,30.5,15.6,13.5,4.1
Jan-15,00:00,70.4,47.5,117.9,29.8,20.5,13.3,3.7,25.9,30.9,56.8,37.0,15.3,13.3,2.9
Jan-15,01:00,54.9,43.3,98.3,32.4,18.6,12.1,3.4,22.3,27.3,47.9,39.7,14.4,12.6,3.0
Jan-15,02:00,43.5,35.8,79.2,34.3,17.3,11.3,3.1,21.0,24.4,44.1,41.6,13.5,12.3,3.2
Jan-15,03:00,42.3,34.0,76.3,35.0,16.5,10.4,2.8,21.6,22.9,43.0,42.7,13.1,11.4,3.1
Jan-15,04:00,50.1,36.3,86.5,33.8,16.2,10.2,3.1,22.6,23.4,44.2,42.9,12.3,10.6,3.1
Jan-15,05:00,71.6,44.1,115.7,29.9,17.1,10.6,3.6,26.8,26.9,51.0,40.5,12.4,10.7,3.3
Jan-15,06:00,122.5,61.4,183.8,22.7,19.6,11.6,4.6,39.1,36.0,70.9,34.7,12.9,11,3.8
Jan-15,07:00,168.1,74.8,242.9,18.7,21.4,12.9,5.1,60.9,46.0,103.6,28.0,14.1,11.5,4.2
Jan-15,08:00,193.0,82.0,275.0,16.4,23.5,14.2,5.6,71.3,51.5,119.4,24.0,15.4,12.5,4.4
Jan-15,09:00,193.7,82.0,275.7,17.1,26.4,15.0,6.3,71.5,51.0,119.0,24.9,17.4,13.4,4.6
Jan-15,10:00,164.6,75.7,240.2,19.9,27.5,14.8,5.7,57.2,45.1,97.9,30.0,17.3,13.7,4.1
Jan-15,11:00,142.5,70.2,212.7,22.2,30.0,14.3,5.1,38.6,39.5,74.1,34.4,17.5,13,3.8
Jan-15,12:00,126.6,67.4,193.9,23.3,31.1,14.1,4.8,30.3,37.3,63.7,36.7,17.0,12.4,3.8
Jan-15,13:00,115.6,65.6,181.2,24.5,30.4,13.3,4.3,25.0,35.4,57.5,39.1,16.4,11.5,3.6
Jan-15,14:00,110.5,65.7,176.3,24.6,29.2,13.0,4.6,24.8,35.6,57.3,39.5,16.0,11.5,3.4
Jan-15,15:00,115.5,70.0,185.5,22.4,28.7,13.4,4.6,23.7,39.3,59.4,36.0,16.5,11.9,3.4
Jan-15,16:00,120.8,74.8,195.6,18.8,28.1,14.1,4.1,25.7,44.8,66.3,30.6,17.0,11.9,3.4
Jan-15,17:00,129.2,79.4,208.6,16.9,27.9,14.6,4.3,29.3,49.2,74.9,26.4,17.2,12.6,3.6
Jan-15,18:00,131.3,80.2,211.5,16.0,28.0,15.6,4.2,31.5,50.7,79.2,24.3,17.8,13.9,3.8
Jan-15,19:00,117.4,75.0,192.5,17.9,27.8,16.3,4.0,31.2,48.9,77.1,25.9,17.9,14.3,3.8
Jan-15,20:00,95.0,66.7,161.6,20.7,26.8,15.8,3.9,29.0,44.7,70.9,29.5,17.5,14.2,3.7
Jan-15,21:00,88.3,61.5,149.8,22.8,25.0,15.4,3.9,29.4,41.5,68.4,31.5,17.2,14.4,3.6
Jan-15,22:00,88.2,58.6,146.8,24.3,23.8,14.7,3.7,31.1,39.1,68.2,32.8,16.7,14.2,3.6
Jan-15,23:00,79.1,53.4,132.5,26.6,21.9,13.7,3.8,27.8,34.4,61.2,35.3,15.3,12.8,3.5
Feb-15,00:00,65.4,51.1,116.5,24.5,24.2,16.0,5.5,24.8,36.5,65.7,30.8,17.8,16.2,6.8
Feb-15,01:00,47.6,45.8,93.4,27.0,22.3,15.5,5.3,19.8,33.3,51.7,32.4,17.5,16.2,6.2
Feb-15,02:00,38.5,40.7,79.3,28.6,20.7,15.1,4.8,17.2,29.4,45.7,33.3,17.0,15.8,5.0
Feb-15,03:00,35.8,37.9,73.7,29.6,20.4,15.0,4.7,15.1,26.8,41.4,34.5,16.8,15.6,5.2
Feb-15,04:00,40.8,39.3,80.1,28.1,20.4,14.9,4.8,14.8,26.4,40.7,34.3,16.5,15.3,5.3
Feb-15,05:00,61.7,47.2,109.0,23.3,21.4,15.0,5.3,18.6,30.4,47.6,31.5,16.1,14.7,5.3
Feb-15,06:00,119.6,65.3,184.9,16.0,24.1,15.9,6.4,28.9,39.8,65.9,25.2,16.0,14.1,5.7
Feb-15,07:00,168.8,78.6,247.4,12.8,26.5,17.0,6.8,53.3,51.2,103.0,19.3,17.2,14.5,6.3
Feb-15,08:00,176.7,79.8,256.6,13.6,28.2,17.2,7.1,54.9,52.4,104.9,19.8,18.5,15.1,6.3
Feb-15,09:00,167.4,75.6,242.9,17.8,30.3,16.3,7.0,45.1,46.6,88.5,25.6,18.6,14.6,6.3
Feb-15,10:00,139.6,69.0,208.6,22.8,32.4,15.2,6.2,34.0,40.3,70.8,32.9,17.8,13.2,6.1
Feb-15,11:00,127.4,65.6,193.1,25.6,33.9,14.4,6.1,26.1,35.8,58.7,37.9,18.0,12.6,5.7
Feb-15,12:00,122.6,65.0,187.6,26.2,34.6,14.3,6.1,23.5,34.3,55.0,40.4,17.5,12.3,5.8
Feb-15,13:00,119.7,65.6,185.2,26.5,33.3,13.9,6.1,22.5,33.5,52.9,41.6,17.5,11.8,5.7
Feb-15,14:00,119.4,66.7,186.1,25.7,32.7,14.0,6.2,27.7,35.3,60.8,41.2,17.9,11.9,5.6
Feb-15,15:00,121.4,70.2,191.5,24.6,32.3,14.2,6.3,24.1,37.6,58.5,39.8,17.9,11.6,5.4
Feb-15,16:00,124.7,74.6,199.2,22.5,30.8,14.6,6.2,23.7,41.4,61.7,36.3,17.3,12,5.6
Feb-15,17:00,130.5,79.6,210.1,20.0,30.7,15.2,6.3,28.5,48.4,74.6,29.8,18.2,13,5.7
Feb-15,18:00,145.1,83.2,228.3,17.5,31.5,16.7,6.4,35.1,52.9,86.1,25.8,19.3,14.3,6.2
